household_key,TotalBaskets,TotalSpent,FirstWeek,LastWeek,ActiveWeeks,LoyaltyScore
1941,135,742.85,14,102,61,100284.75
1942,151,3135.06,15,102,65,473394.06
1943,212,5116.58,2,101,91,1084714.96
1944,180,10942.880000000001,13,101,84,1969718.4000000001
1945,19,1020.57,8,99,16,19390.83
1946,49,3312.46,4,101,44,162310.54
1947,90,7209.25,17,102,60,648832.5
1948,83,1602.32,13,102,52,132992.56
1949,54,1658.96,12,102,33,89583.84
1950,31,746.74,9,97,19,23148.94
1951,18,561.48,5,97,12,10106.64
1952,36,1003.87,12,101,21,36139.32
1953,113,2722.81,11,102,60,307677.52999999997
1954,143,1965.65,5,98,75,281087.95
1955,156,7634.5,3,101,69,1190982.0
1956,60,2174.55,7,101,39,130473.00000000001
1957,44,1994.23,5,98,36,87746.12
1958,35,1017.86,9,102,30,35625.1
1959,104,5592.54,11,97,49,581624.16
1960,93,2637.78,12,102,53,245313.54
1961,92,1634.22,5,100,49,150348.24
1962,132,3512.55,11,102,65,463656.60000000003
1963,50,2542.45,11,101,39,127122.49999999999
1964,68,1990.12,17,102,57,135328.16
1965,163,4142.69,16,102,76,675258.47
1966,129,5307.89,17,102,72,684717.81
1967,73,1802.93,3,101,48,131613.89
1968,89,2479.97,10,102,62,220717.33
1969,230,2246.2,12,102,90,516625.99999999994
1970,69,1091.08,10,102,47,75284.51999999999
1971,155,5297.13,4,100,76,821055.15
1972,120,2435.73,17,101,61,292287.6
1973,130,1683.55,9,84,36,218861.5
1974,198,5266.0,4,74,67,1042668.0
1975,363,17548.27,7,102,96,6370022.01
1976,165,3546.81,11,102,80,585223.65
1977,30,357.99,17,92,23,10739.7
1978,89,1459.68,5,102,55,129911.52
1979,101,1146.67,7,102,65,115813.67000000001
1980,54,4443.15,7,95,45,239930.09999999998
1981,100,1450.68,12,102,61,145068.0
1982,160,4213.85,16,102,64,674216.0
1983,38,2497.9,12,101,28,94920.2
1984,3,38.94,88,93,3,116.82
1985,156,8605.36,7,102,76,1342436.1600000001
1986,12,230.06,11,92,11,2760.7200000000003
1987,76,1973.54,16,102,52,149989.04
1988,184,7907.93,11,101,72,1455059.12
1989,153,3052.87,12,102,85,467089.11
1990,131,4593.26,13,101,75,601717.06
1991,45,320.14,12,102,38,14406.3
1992,30,528.65,15,98,27,15859.5
1993,82,1359.33,14,100,54,111465.06
1994,43,1069.0,7,102,35,45967.0
1995,154,15332.43,18,102,69,2361194.22
1996,119,2654.2000000000003,7,102,75,315849.80000000005
1997,67,4295.68,11,102,47,287810.56
1998,331,2383.54,10,102,92,788951.74
1999,52,783.33,17,102,36,40733.16
2000,61,552.29,8,102,43,33689.689999999995
2001,35,1214.28,5,99,28,42499.799999999996
2002,63,2465.12,3,99,44,155302.56
2003,42,1976.48,6,102,32,83012.16
2004,248,10053.87,11,102,91,2493359.7600000002
2005,52,1439.19,10,101,44,74837.88
2006,111,4873.24,4,102,67,540929.64
2007,191,8887.75,10,102,83,1697560.25
2008,68,2332.45,2,101,46,158606.59999999998
2009,33,1506.88,1,46,17,49727.04
2010,58,1605.98,16,102,25,93146.84
2011,104,1367.34,9,102,67,142203.36
2012,303,8535.06,11,101,85,2586123.1799999997
2013,94,1182.47,8,89,53,111152.18000000001
2014,44,1489.89,16,101,34,65555.16
2015,122,6628.7,11,101,79,808701.4
2016,126,1728.53,7,101,55,217794.78
2017,170,7106.62,11,102,83,1208125.4
2018,148,4038.15,1,102,64,597646.2000000001
2019,337,13160.5,15,102,71,4435088.5
2020,252,8458.210000000001,9,101,89,2131468.9200000004
2021,77,1393.24,7,101,57,107279.48
2022,86,7875.78,14,101,61,677317.08
2023,109,1805.63,14,102,59,196813.67
2024,99,4956.99,9,102,59,490742.00999999995
2025,33,1119.54,9,99,29,36944.82
2026,18,1181.63,16,97,14,21269.340000000004
2027,133,1915.28,4,99,66,254732.24
2028,91,1984.73,3,100,60,180610.43
2029,46,1688.9,16,97,34,77689.40000000001
2030,90,2628.1,16,102,55,236529.0
2031,15,306.37,17,98,11,4595.55
2032,66,1274.78,10,101,45,84135.48
2033,109,2512.78,11,102,58,273893.02
2034,140,3118.35,11,102,72,436569.0
2035,68,1083.6200000000001,7,92,44,73686.16
2036,49,4064.45,17,102,37,199158.05
2037,97,1743.97,15,100,59,169165.09
2038,59,1489.8,5,101,42,87898.2
2039,74,2260.46,2,102,20,167274.04
2040,422,2968.51,10,101,69,1252711.2200000002
2041,152,6406.99,17,102,70,973862.48
2042,29,4809.05,8,98,25,139462.45
2043,65,1640.79,14,101,47,106651.34999999999
2044,49,1000.84,1,93,37,49041.16
2045,19,310.64,17,86,17,5902.16
2046,48,638.8,9,99,40,30662.399999999998
2047,119,4816.35,16,100,55,573145.65
2048,47,1538.46,3,99,22,72307.62
2049,36,998.12,7,102,32,35932.32
2050,160,5193.22,3,102,82,830915.2000000001
2051,288,4923.16,3,67,49,1417870.08
2052,6,131.83,1,85,5,790.98
2053,165,3351.34,15,101,74,552971.1
2054,26,217.60000000000002,7,102,23,5657.6
2055,133,2408.7400000000002,16,102,61,320362.42000000004
2056,108,2450.8,14,102,55,264686.4
2057,125,3150.45,15,102,65,393806.25
2058,167,5970.57,2,102,91,997085.19
2059,54,2359.12,14,102,33,127392.48
2060,32,629.9,15,100,26,20156.8
2061,18,226.71,14,93,16,4080.78
2062,220,5357.62,6,102,77,1178676.4
2063,81,2591.43,7,102,61,209905.83
2064,271,5424.85,3,102,84,1470134.35
2065,89,3268.33,10,102,55,290881.37
2066,112,2141.78,10,102,53,239879.36000000002
2067,6,120.01,15,101,4,720.0600000000001
2068,108,2561.4,12,100,71,276631.2
2069,89,2068.17,6,100,51,184067.13
2070,635,9210.42,14,102,89,5848616.7
2071,215,1732.97,17,102,70,372588.55
2072,12,278.28,14,97,7,3339.3599999999997
2073,72,1697.23,10,84,34,122200.56
2074,29,678.72,16,93,27,19682.88
2075,155,4736.51,5,102,56,734159.05
2076,252,8297.94,7,101,86,2091080.8800000001
2077,109,1835.18,13,100,59,200034.62
2078,92,2323.92,5,102,51,213800.64
2079,120,4802.87,10,100,60,576344.4
2080,130,5704.14,10,102,54,741538.2000000001
2081,35,921.84,14,98,27,32264.4
2082,191,5082.41,15,102,77,970740.3099999999
2083,383,8308.39,12,102,90,3182113.3699999996
2084,132,2937.9500000000003,15,101,63,387809.4
2085,359,12894.57,8,102,92,4629150.63
2086,575,6269.54,12,102,88,3604985.5
2087,227,7832.74,5,101,93,1778031.98
2088,109,4905.71,4,102,71,534722.39
2089,34,159.96,1,100,34,5438.64
2090,56,1201.03,6,100,43,67257.68
2091,15,834.56,13,100,14,12518.4
2092,122,2290.54,15,81,49,279445.88
2093,19,490.98,15,95,15,9328.62
2094,75,3055.52,9,102,55,229164.0
2095,164,3790.4900000000002,1,102,73,621640.36
2096,26,1301.65,14,85,19,33842.9
2097,202,8823.83,4,93,79,1782413.66
2098,13,682.46,6,91,13,8871.98
2099,53,691.3,4,100,34,36638.899999999994
2100,71,3185.31,16,102,50,226157.01
2101,10,420.02,11,101,9,4200.2
2102,106,3619.76,2,102,70,383694.56
2103,30,361.01,9,101,26,10830.3
2104,29,494.57000000000005,2,91,17,14342.53
2105,35,899.92,1,101,21,31497.199999999997
2106,52,2807.03,6,71,32,145965.56
2107,87,3409.06,11,100,56,296588.22
2108,131,1830.99,15,102,75,239859.69
2109,120,2508.24,11,102,77,300988.8
2110,222,12470.03,1,101,97,2768346.66
2111,123,2590.37,3,99,74,318615.51
2112,132,5116.15,4,102,74,675331.7999999999
2113,60,1599.08,9,99,42,95944.79999999999
2114,156,3170.28,5,99,83,494563.68000000005
2115,320,14774.86,11,102,90,4727955.2
2116,224,12228.09,2,102,93,2739092.16
2117,63,1050.39,17,102,55,66174.57
2118,29,1107.79,17,102,22,32125.91
2119,44,2295.16,16,101,35,100987.04
2120,72,1643.2,9,100,34,118310.40000000001
2121,143,5582.79,17,102,72,798338.97
2122,12,441.84000000000003,9,102,11,5302.08
2123,59,4332.45,18,102,55,255614.55
2124,240,7859.41,3,102,91,1886258.4
2125,113,4833.29,8,102,50,546161.77
2126,127,4713.85,14,101,67,598658.9500000001
2127,26,1461.82,10,102,19,38007.32
2128,82,1877.71,13,100,36,153972.22
2129,163,7164.99,16,102,81,1167893.3699999999
2130,97,6060.39,16,101,60,587857.8300000001
2131,140,3982.87,17,98,60,557601.7999999999
2132,42,575.87,9,101,33,24186.54
2133,141,6759.92,12,102,71,953148.72
2134,89,9129.83,5,102,67,812554.87
2135,45,779.29,14,97,32,35068.049999999996
2136,18,1552.43,6,101,14,27943.74
2137,186,2970.14,11,99,70,552446.0399999999
2138,66,1878.48,16,99,41,123979.68000000001
2139,372,4695.59,9,102,90,1746759.48
2140,51,1567.89,12,94,32,79962.39
2141,90,5246.67,1,102,63,472200.3
2142,106,7631.12,10,102,70,808898.72
2143,9,298.65000000000003,3,88,8,2687.8500000000004
2144,49,2265.9,11,92,31,111029.1
2145,38,1090.6200000000001,14,98,29,41443.560000000005
2146,58,1692.54,2,100,47,98167.31999999999
2147,96,5706.01,18,102,67,547776.96
2148,124,3263.92,8,102,77,404726.08
2149,112,3703.42,17,101,56,414783.04000000004
2150,8,69.32,15,85,8,554.56
2151,41,834.27,7,101,20,34205.07
2152,25,156.55,5,90,20,3913.7500000000005
2153,41,933.4300000000001,12,100,29,38270.630000000005
2154,120,2523.34,15,102,56,302800.80000000005
2155,11,313.83000000000004,12,96,11,3452.1300000000006
2156,108,5874.46,11,101,70,634441.68
2157,12,390.7,6,86,11,4688.4
2158,131,3194.17,14,102,67,418436.27
2159,121,2018.95,17,102,51,244292.95
2160,57,748.07,9,100,41,42639.990000000005
2161,40,2064.11,6,101,31,82564.40000000001
2162,180,13923.45,15,102,81,2506221.0
2163,14,356.09999999999997,8,97,14,4985.4
2164,40,1596.48,17,58,33,63859.2
2165,11,182.10000000000002,3,92,9,2003.1000000000004
2166,30,84.21000000000001,16,73,15,2526.3
2167,75,1714.61,18,99,40,128595.74999999999
2168,197,5666.66,4,102,98,1116332.02
2169,40,857.96,16,100,28,34318.4
2170,266,6198.89,10,102,90,1648904.74
2171,107,4031.08,16,102,66,431325.56
2172,99,2408.11,17,101,53,238402.89
2173,86,2177.52,8,102,40,187266.72
2174,39,644.33,15,98,29,25128.870000000003
2175,17,610.22,17,97,14,10373.74
2176,195,2601.56,15,98,52,507304.2
2177,3,133.5,9,88,3,400.5
2178,152,3681.13,12,88,63,559531.76
2179,46,1452.29,10,102,38,66805.34
2180,44,936.39,5,90,26,41201.159999999996
2181,55,3074.4500000000003,11,101,36,169094.75000000003
2182,85,1530.52,4,101,62,130094.2
2183,173,4093.12,15,102,79,708109.76
2184,260,5094.8,9,102,86,1324648.0
2185,106,8550.73,2,102,68,906377.38
2186,113,5469.53,5,101,58,618056.89
2187,46,2667.13,10,99,34,122687.98000000001
2188,129,3917.34,17,102,76,505336.86000000004
2189,91,1335.47,11,102,58,121527.77
2190,225,9520.85,12,102,87,2142191.25
2191,15,780.92,7,102,14,11713.8
2192,29,492.03,1,102,23,14268.869999999999
2193,117,9155.01,2,101,66,1071136.17
2194,404,7169.78,4,102,98,2896591.12
2195,84,1180.72,16,101,49,99180.48
2196,65,1153.05,15,102,56,74948.25
2197,48,670.43,11,101,32,32180.64
2198,403,7205.88,8,102,91,2903969.64
2199,155,5639.17,16,102,82,874071.35
2200,197,8673.11,2,102,94,1708602.6700000002
2201,2,27.509999999999998,8,11,2,55.019999999999996
2202,18,319.9,17,102,14,5758.2
2203,103,5239.09,7,102,57,539626.27
2204,190,2646.05,15,101,73,502749.50000000006
2205,107,1978.76,2,102,64,211727.32
2206,41,502.25,8,102,37,20592.25
2207,372,4866.06,3,100,79,1810174.32
2208,193,9456.83,4,100,81,1825168.19
2209,232,6996.68,12,102,82,1623229.76
2210,34,1727.97,16,93,25,58750.98
2211,78,2292.52,15,102,48,178816.56
2212,46,251.33,17,98,26,11561.18
2213,55,3505.21,4,100,42,192786.55
2214,15,450.87,17,102,13,6763.05
2215,132,2402.11,9,102,76,317078.52
2216,34,454.57,16,102,29,15455.38
2217,192,4430.01,12,102,83,850561.92
2218,19,975.25,1,102,17,18529.75
2219,23,1077.42,12,101,18,24780.660000000003
2220,15,215.58,6,93,12,3233.7000000000003
2221,113,2301.4,16,102,79,260058.2
2222,40,3076.27,5,102,37,123050.8
2223,300,2059.76,2,98,58,617928.0000000001
2224,106,3984.1,2,102,81,422314.6
2225,98,3352.07,8,102,64,328502.86000000004
2226,640,8917.54,17,102,78,5707225.600000001
2227,173,4893.9,14,94,63,846644.7
2228,202,5298.05,7,101,61,1070206.1
2229,56,2415.4900000000002,14,102,38,135267.44
2230,38,1195.65,17,95,27,45434.700000000004
2231,94,4400.26,3,102,59,413624.44
2232,37,1131.65,8,102,27,41871.05
2233,273,8440.77,10,102,89,2304330.21
2234,192,7971.57,9,102,81,1530541.44
2235,89,3824.87,16,101,50,340413.43
2236,219,2880.5,17,99,70,630829.5
2237,158,4941.52,10,101,80,780760.16
2238,180,2479.46,16,101,62,446302.8
2239,43,1787.48,13,99,23,76861.64
2240,216,5413.2,5,102,81,1169251.2
2241,79,1505.67,8,102,52,118947.93000000001
2242,118,1239.07,11,102,49,146210.25999999998
2243,44,4019.71,14,102,38,176867.24
2244,324,5477.2,6,102,90,1774612.8
2245,178,4614.0199999999995,12,102,69,821295.5599999999
2246,5,321.35,10,65,4,1606.75
2247,90,3992.67,2,102,49,359340.3
2248,26,937.23,7,101,20,24367.98
2249,3,181.51,12,44,3,544.53
2250,68,2333.16,15,102,50,158654.88
2251,26,2022.54,5,95,19,52586.04
2252,346,9489.82,2,102,92,3283477.7199999997
2253,29,450.33,10,100,20,13059.57
2254,80,1270.3500000000001,9,82,51,101628.00000000001
2255,21,570.03,10,93,17,11970.63
2256,30,1497.5600000000002,16,102,23,44926.8
2257,75,791.54,2,101,63,59365.5
2258,49,1574.94,5,102,36,77172.06
2259,16,589.1700000000001,14,102,9,9426.720000000001
2260,133,7456.64,8,102,76,991733.12
2261,429,13379.78,16,102,84,5739925.62
2262,151,1491.0,7,102,83,225141.0
2263,460,5763.97,2,102,94,2651426.2
2264,315,16960.59,17,102,82,5342585.85
2265,3,77.44,9,11,2,232.32
2266,148,8754.12,11,101,78,1295609.76
2267,67,2304.15,13,102,42,154378.05000000002
2268,23,668.96,16,95,20,15386.080000000002
2269,209,3273.95,16,102,83,684255.5499999999
2270,312,4728.67,12,102,89,1475345.04
2271,46,361.88,17,98,34,16646.48
2272,70,2244.17,9,101,34,157091.9
2273,52,1594.8700000000001,14,101,43,82933.24
2274,71,6974.46,5,102,54,495186.66
2275,134,2789.51,11,102,70,373794.34
2276,31,1007.97,14,97,25,31247.07
2277,126,3888.44,10,102,59,489943.44
2278,46,1160.57,18,99,35,53386.219999999994
2279,59,972.47,14,101,43,57375.73
2280,228,12332.91,8,102,90,2811903.48
2281,105,5008.79,13,102,57,525922.95
2282,79,1103.88,17,102,54,87206.52
2283,17,1389.3700000000001,8,99,15,23619.29
2284,265,17152.63,16,102,80,4545446.95
2285,73,2057.9,12,100,49,150226.7
2286,26,989.26,9,95,24,25720.76
2287,33,833.51,16,101,28,27505.829999999998
2288,157,2093.06,12,102,57,328610.42
2289,88,2428.06,17,102,60,213669.28
2290,70,916.97,12,100,36,64187.9
2291,55,439.03000000000003,11,96,31,24146.65
2292,116,1336.14,9,102,37,154992.24000000002
2293,45,2462.95,11,102,28,110832.74999999999
2294,186,8381.66,7,98,72,1558988.76
2295,98,8003.99,7,99,64,784391.02
2296,230,13404.83,16,102,81,3083110.9
2297,45,698.36,3,100,34,31426.2
2298,83,2709.53,11,102,58,224890.99000000002
2299,62,2057.89,17,102,47,127589.18
2300,118,4615.35,13,102,72,544611.3
2301,137,4661.63,5,102,62,638643.31
2302,74,1960.24,14,98,54,145057.76
2303,66,2158.85,11,102,47,142484.1
2304,88,240.09,12,83,29,21127.920000000002
2305,123,6320.64,1,101,83,777438.7200000001
2306,8,62.06,4,49,8,496.48
2307,179,6009.24,2,102,92,1075653.96
2308,31,582.45,5,100,24,18055.95
2309,12,275.01,6,92,10,3300.12
2310,74,1389.32,6,101,48,102809.68
2311,58,1830.83,14,102,42,106188.14
2312,321,14682.81,14,102,87,4713182.01
2313,11,105.69,16,102,10,1162.59
2314,86,5078.05,15,100,64,436712.3
2315,9,266.1,18,102,4,2394.9
2316,27,751.89,6,83,21,20301.03
2317,150,13967.37,2,101,81,2095105.5000000002
2318,366,10685.72,7,90,77,3910973.5199999996
2319,117,1148.68,2,102,41,134395.56
2320,25,369.59000000000003,9,99,23,9239.75
2321,18,336.09,7,102,11,6049.62
2322,323,23646.920000000002,10,102,91,7637955.16
2323,29,781.34,16,98,24,22658.86
2324,146,2671.77,1,101,80,390078.42
2325,3,106.36,97,100,2,319.08
2326,47,1322.8700000000001,16,102,33,62174.89000000001
2327,43,1267.76,2,99,28,54513.68
2328,166,14193.61,2,102,81,2356139.2600000002
2329,100,2722.37,10,84,56,272237.0
2330,73,5683.36,10,102,47,414885.27999999997
2331,103,5903.55,3,100,67,608065.65
2332,16,353.8,5,94,13,5660.8
2333,24,270.6,8,102,18,6494.400000000001
2334,361,11955.380000000001,2,102,100,4315892.180000001
2335,53,1955.25,9,101,32,103628.25
2336,76,2384.25,1,101,55,181203.0
2337,1210,11703.97,17,102,83,14161803.7
2338,69,2111.55,18,102,44,145696.95
2339,10,262.41999999999996,12,99,8,2624.2
2340,149,2996.82,4,102,73,446526.18000000005
2341,306,5698.38,7,100,89,1743704.28
2342,196,5934.36,15,102,81,1163134.5599999998
2343,240,4627.4800000000005,17,102,80,1110595.2000000002
2344,57,2690.84,15,102,41,153377.88
2345,109,4278.51,4,100,55,466357.59
2346,30,1220.3799999999999,5,102,29,36611.399999999994
2347,93,3232.55,13,102,54,300627.15
2348,56,278.87,14,95,12,15616.720000000001
2349,72,2100.28,13,101,49,151220.16
2350,46,1915.65,15,102,31,88119.90000000001
2351,322,16616.78,15,102,88,5350603.159999999
2352,43,1255.85,1,98,32,54001.549999999996
2353,14,412.75,5,99,13,5778.5
2354,80,4821.89,14,101,53,385751.2
2355,16,111.34,7,94,16,1781.44
2356,98,2159.78,3,89,52,211658.44000000003
2357,29,234.37,2,95,23,6796.7300000000005
2358,79,2423.25,9,102,54,191436.75
2359,174,2806.27,17,100,66,488290.98
2360,343,9394.58,8,102,91,3222340.94
2361,90,4528.71,17,100,61,407583.9
2362,41,520.29,1,95,27,21331.89
2363,43,843.76,11,98,38,36281.68
2364,117,7414.1,13,102,76,867449.7000000001
2365,7,313.65,16,33,7,2195.5499999999997
2366,168,5500.03,16,101,73,924005.0399999999
2367,142,4495.53,6,102,62,638365.26
2368,27,1377.69,12,97,23,37197.630000000005
2369,76,2709.79,16,102,55,205944.04
2370,172,5307.52,14,102,78,912893.4400000001
2371,98,2138.71,1,102,66,209593.58000000002
2372,71,3208.19,17,102,49,227781.49
2373,124,2585.6,17,100,52,320614.39999999997
2374,82,6249.35,2,98,62,512446.7
2375,114,2841.4,1,101,56,323919.60000000003
2376,183,3925.4900000000002,11,102,76,718364.67
2377,82,1107.54,5,102,62,90818.28
2378,154,8311.08,7,102,81,1279906.32
2379,56,1323.34,12,100,40,74107.04
2380,177,5018.78,12,102,75,888324.0599999999
2381,92,2185.28,15,102,63,201045.76
2382,36,822.64,6,87,30,29615.04
2383,18,555.64,7,93,13,10001.52
2384,19,801.41,6,102,17,15226.789999999999
2385,306,6158.06,14,102,56,1884366.36
2386,51,1056.96,17,102,42,53904.96
2387,33,865.7,7,101,18,28568.100000000002
2388,63,1703.02,17,102,36,107290.26
2389,62,1485.44,5,99,39,92097.28
2390,47,1046.59,4,90,37,49189.729999999996
2391,54,633.92,4,87,42,34231.68
2392,39,1428.9,2,102,24,55727.100000000006
2393,61,4048.29,12,102,49,246945.69
2394,84,1538.01,13,101,50,129192.84
2395,227,5262.3,10,100,83,1194542.1
2396,17,550.48,7,92,14,9358.16
2397,35,1095.1,1,101,22,38328.5
2398,76,2035.1,15,93,48,154667.6
2399,10,188.49,3,98,10,1884.9
2400,391,14681.32,15,102,84,5740396.12
2401,67,727.45,6,101,47,48739.15
2402,36,1088.9,8,102,25,39200.4
2403,10,118.69,17,87,9,1186.9
2404,18,559.76,14,100,13,10075.68
2405,151,3425.7,7,102,71,517280.69999999995
2406,138,4860.81,3,100,82,670791.78
2407,179,6665.22,13,102,80,1193074.3800000001
2408,26,2108.17,17,100,20,54812.42
2409,8,906.55,6,101,7,7252.4
2410,63,2636.57,6,100,55,166103.91
2411,76,2019.25,7,101,42,153463.0
2412,279,12763.78,15,102,81,3561094.62
2413,17,301.40999999999997,2,89,15,5123.969999999999
2414,6,178.68,3,86,6,1072.08
2415,126,1676.34,13,102,52,211218.84
2416,110,4422.9800000000005,7,102,70,486527.80000000005
2417,9,196.11,3,102,9,1764.9900000000002
2418,113,1572.61,13,102,60,177704.93
2419,65,1199.3700000000001,12,100,47,77959.05
2420,102,4583.46,6,96,61,467512.92
2421,81,8749.76,7,101,67,708730.56
2422,5,368.07,4,64,5,1840.35
2423,59,2838.62,11,102,36,167478.58
2424,113,4122.83,8,102,70,465879.79
2425,119,4361.02,15,102,58,518961.38000000006
2426,115,2437.06,16,101,76,280261.89999999997
2427,346,8725.94,1,102,97,3019175.24
2428,19,323.27,10,101,16,6142.129999999999
2429,66,1807.16,3,101,44,119272.56000000001
2430,60,1885.95,9,94,48,113157.0
2431,43,978.85,11,101,33,42090.55
2432,238,4948.11,17,102,68,1177650.18
2433,30,609.75,18,89,25,18292.5
2434,23,771.51,13,97,18,17744.73
2435,46,3303.85,3,101,36,151977.1
2436,15,972.68,17,86,12,14590.199999999999
2437,74,4841.9400000000005,8,101,53,358303.56000000006
2438,184,3061.58,16,102,72,563330.72
2439,72,596.88,8,102,50,42975.36
2440,139,2563.57,13,102,61,356336.23000000004
2441,99,1223.56,6,101,69,121132.43999999999
2442,36,624.33,12,99,25,22475.88
2443,153,4029.19,7,65,56,616466.0700000001
2444,6,69.94,5,102,3,419.64
2445,217,6546.05,5,102,81,1420492.85
2446,190,6455.78,11,102,84,1226598.2
2447,132,7520.9400000000005,13,102,65,992764.0800000001
2448,205,9300.73,2,101,95,1906649.65
2449,290,10866.87,5,102,90,3151392.3000000003
2450,84,3060.77,14,100,48,257104.68
2451,192,8335.74,4,102,86,1600462.08
2452,146,3060.36,6,102,73,446812.56
2453,110,4551.68,15,101,62,500684.80000000005
2454,30,392.87,13,101,25,11786.1
2455,109,5339.03,12,102,69,581954.27
2456,76,1271.24,12,101,50,96614.24
2457,77,1540.47,10,98,53,118616.19
2458,56,1118.33,3,102,38,62626.479999999996
2459,971,20671.5,6,101,94,20072026.5
2460,32,966.05,13,102,25,30913.6
2461,22,1051.1,5,100,19,23124.199999999997
2462,189,11593.06,8,102,90,2191088.34
2463,12,158.42,15,71,10,1901.04
2464,51,1121.48,17,100,36,57195.48
2465,165,2089.29,5,99,79,344732.85
2466,99,2581.82,17,102,54,255600.18000000002
2467,396,12850.56,13,102,90,5088821.76
2468,90,2506.89,11,95,50,225620.09999999998
2469,37,660.92,4,100,30,24454.039999999997
2470,91,1042.06,12,99,56,94827.45999999999
2471,52,947.61,2,102,31,49275.72
2472,42,1220.81,15,102,33,51274.02
2473,9,330.68,1,87,6,2976.12
2474,49,511.40999999999997,18,99,44,25059.09
2475,124,5079.02,13,99,67,629798.4800000001
2476,14,403.26,17,69,11,5645.639999999999
2477,40,1871.22,3,99,30,74848.8
2478,146,3354.42,2,102,78,489745.32
2479,136,14279.7,17,102,80,1942039.2000000002
2480,29,1716.05,10,99,23,49765.45
2481,148,5403.5,17,102,75,799718.0
2482,71,2728.77,2,98,41,193742.67
2483,83,1770.91,1,102,56,146985.53
2484,157,7824.64,12,102,69,1228468.48
2485,82,1502.2,10,102,51,123180.40000000001
2486,83,3265.52,6,102,48,271038.16
2487,26,601.25,8,99,21,15632.5
2488,119,6327.51,10,101,75,752973.6900000001
2489,139,9403.42,11,101,73,1307075.3800000001
2490,33,699.16,16,100,26,23072.28
2491,62,950.77,10,82,29,58947.74
2492,133,2858.85,3,102,62,380227.05
2493,111,2588.73,3,78,49,287349.03
2494,35,2120.93,17,101,26,74232.54999999999
2495,20,209.0,11,93,14,4180.0
2496,63,4339.66,17,98,48,273398.58
2497,221,7111.9800000000005,12,101,86,1571747.58
2498,172,2601.6,16,102,67,447475.2
2499,90,3394.07,11,102,54,305466.3
2500,113,5486.16,12,102,64,619936.08
